"","date","type","MeanRTtype","EscapeRT","FailureRT","NeutralRT","SuccessRT","Vnarc","Gnarc","ShameP","GuiltP","SelfComp","MeanSelfJudg","MeanSelfKind","MeanOveriden","MeanIsol","MeanCommhum","MeanMindf","participant","ProlifID","Genre","Age","CheckName","Cond"
"335","2020-10-22_10h44.24.541","reussite",1.0827519998,1.0912599996,1.012873,0.799296333133333,1.0827519998,0.89331893242695,-1.08279611830647,0.784443542845032,1.3927762859843,-1.6938221899191,1.673224871,2.7200151345,1.2847773995,1.1157775255,1.9960903015,1.839702358,87,"5e1e1d3e10eb8f000b3104dc","FEMALE",21,"y","control"
"336","2020-10-22_10h44.39.437","reussite",0.582264,0.624152,0.712655,0.625737,0.582264,1.38522694450619,-1.63912120040099,0.953496022250884,-0.214503614645743,-1.70407021664694,1.530636773,1.517264802,1.532694047,1.514179145,2.498554625,2.0007093955,89,"5e641dcaef80c61af57629c3","FEMALE",26,"n","control"
"337","2020-10-22_10h44.40.078","reussite",0.601699,0.716203,0.82145,0.645848666666667,0.601699,-0.655916723342325,0.0364878234075173,-0.217161890576843,-0.552658815242163,-0.915957503674088,2.0584608085,2.5659907505,2.091663702,2.070318985,2.518558046,2.02288628,90,"5cfd47850526d1001984a86d","MALE",28,"n","Name"
"338","2020-10-22_10h44.58.903","reussite",0.5934,0.6442,0.916,0.6886,0.5934,0.755318299611272,-0.483600825451313,0.347427798117664,-1.0588324787673,-0.749483808174971,1.705761317,3.633744856,1.004115226,1.020576132,2.9197530865,3.621399177,91,"5aeac7e2ba2926000102f744","FEMALE",25,"y","control"
"339","2020-10-22_10h45.24.152","reussite",0.627953,0.67193,0.900267,0.714429666666667,0.627953,-2.05267552575633,-0.400831129718562,-0.761477448765105,-0.240647713513934,0.577844583584439,3.101765853,1.463828331,3.918526402,3.995657035,2.0469753325,3.982891512,92,"5ee60e6af4d9c0366af53a7f","MALE",32,"n","Name"
"340","2020-10-22_10h45.09.687","reussite",0.550188,0.669141,1.08918,0.654662333333333,0.550188,-0.204369516388373,0.274504239627636,0.323466326040942,-0.472827250390358,0.442787451301089,2.5061728395,3.987654321,2.012345679,2.012345679,3.5349795495,3.987654321,93,"5e6509ecf1ccfc27a2ad7e99","FEMALE",29,"y","control"
"341","2020-10-22_10h45.18.405","reussite",1.6866,1.5888,1.7822,1.49066666666667,1.6866,0.300099045090246,0.5570075743157,-1.58552226125048,-2.41062764075539,0.741225952053518,2.571759259,3.037615741,3.054976852,3.625,3.028935185,3.758101852,94,"5cb498119ee5f70014d9a743","MALE",20,"y","Name"
"342","2020-10-22_10h45.10.677","reussite",0.630269,0.72672,0.745129,0.600404,0.630269,-1.36105577249957,1.00671397373324,-0.420011285720594,-0.229967412578903,1.14806626312235,3.5432096885,3.423868438,4.1152262745,3.1090534355,2.9958848365,3.300411648,95,"5d53c4952272e1001a044a35","FEMALE",34,"y","control"
"343","2020-10-22_10h42.49.024","reussite",0.605844,0.75148,0.634733,0.687441666666667,0.605844,0.368551369487512,1.3719257252415,0.986405801325377,-0.206406531131179,0.14679570351363,4.012345679,2.512345679,2.524691358,1.985596708,3.4691358025,2.510288066,96,"5f834db046ee004ba53cc17a","MALE",24,"y","Name"
"344","2020-10-22_10h45.23.832","reussite",0.65889,0.663755,0.727143,0.639825666666667,0.65889,-1.15874876466251,-0.408621881416002,0.374467883082614,0.522040829340966,-0.107099491506674,3.263310185,3.1244212965,1.9033564815,2.129050926,2.916087963,2.797453704,97,"5efc6056e1fe6e014d32428b","FEMALE",30,"n","control"
"345","2020-10-22_10h45.35.068","reussite",0.687856,0.884794,1.148073,0.813820666666667,0.687856,-1.74300317653364,1.22191217923133,2.0160923613331,0.461760308759198,0.718611309745429,3.557613216,2.932098703,4.2551439545,4.438271558,1.644032969,2.17078183,98,"5d76a85b99f4500001e1fb58","FEMALE",31,"y","Name"
"346","2020-10-22_10h45.28.944","reussite",0.5086989998,0.5191249998,0.4574639998,0.4619603334,0.5086989998,-0.357314369715008,2.02617072453449,-0.145949748317859,0.695350321706324,1.43773700925182,4.001157407,2.9826388885,2.5283564815,3.0086805555,4.004050926,4.9675925925,99,"5f132faed2e2b03080fad840","MALE",20,"y","control"
